"","Postcode","ABSTUDY..Living.allowance.","ABSTUDY..Non.living.allowance.","Age.Pension","Austudy","Carer.Allowance","Carer.Allowance..Child.Health.Care.Card.only.","Carer.Payment","Double.Orphan.Pension","Disability.Support.Pension","Family.Tax.Benefit.A","Family.Tax.Benefit.B","Health.Care.Card","Low.Income.Card","Newstart.Allowance","Parenting.Payment.Partnered","Parenting.Payment.Single","Partner.Allowance","Pensioner.Concession.Card","Commonwealth.Seniors.Health.Card","Sickness.Allowance","Special.Benefit","Widow.Allowance","Widow.B.Pension","Wife.Pension..Partner.on.Age.Pension.","Wife.Pension..Partner.on.Disability.Support.Pension.","Youth.Allowance..other.","Youth.Allowance..student.and.apprentice."
"2646","6642","<5","29","60","0","19","<5","13","0","43","136","127","228","6","170","16","53","0","193","<5","0","0","0","0","0","0","31","0"
"2647","6646","5","7","23","0","6","<5","5","0","16","58","56","92","<5","74","6","16","0","71","0","0","0","<5","0","0","0","7","0"
"2649","6705","0","0","12","0","<5","0","0","0","<5","7","7","28","0","29","0","<5","0","21","0","0","0","0","0","0","0","<5","0"
"2654","6716","<5","0","0","0","<5","0","0","0","<5","12","10","20","0","10","<5","<5","0","5","0","0","0","0","0","0","0","<5","0"
"2662","6740","9","37","77","0","16","0","16","0","92","161","140","248","6","197","24","54","0","273","0","<5","0","0","0","0","0","20","<5"
"2667","6758","0","0","13","0","<5","0","<5","0","5","15","14","30","0","25","<5","7","0","30","0","0","0","0","0","0","0","<5","0"
"2668","6760","<5","<5","17","0","<5","0","0","0","9","19","15","37","0","33","<5","5","0","37","0","0","0","<5","0","<5","0","<5","0"
"2669","6762","0","0","0","0","0","0","0","0","0","<5","<5","<5","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0"
"2670","6765","8","108","111","<5","63","0","47","0","303","466","402","692","6","469","104","129","0","657","<5","0","0","0","0","<5","0","73","0"
"2672","6798","0","0","69","0","12","<5","5","0","10","24","23","23","<5","13","0","<5","0","77","<5","0","0","0","0","0","0","<5","<5"
"2673","6799","0","0","77","0","15","0","12","0","11","43","28","44","<5","23","10","<5","0","106","0","0","0","0","0","0","0","<5","0"
"2674","6831","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2675","6832","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2676","6838","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2677","6843","0","0","0","0","0","0","0","0","<5","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2678","6847","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0"
"2679","6849","0","0","0","0","0","0","0","0","<5","<5","<5","<5","0","<5","<5","<5","0","<5","0","0","<5","0","0","0","0","0","0"
"2680","6865","0","0","<5","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2681","6872","0","0","<5","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5"
"2682","6892","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2683","6901","0","0","10","0","0","0","0","0","<5","<5","<5","0","0","<5","0","0","0","12","0","0","0","0","0","0","0","0","0"
"2684","6903","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2685","6905","0","0","0","0","0","0","0","0","0","<5","<5","<5","<5","<5","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2686","6906","0","0","8","0","0","0","0","0","7","<5","<5","<5","0","0","0","0","0","15","<5","0","0","0","0","0","0","0","0"
"2687","6909","0","0","<5","<5","0","0","0","0","0","0","0","<5","<5","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2688","6910","0","<5","<5","0","0","0","0","0","0","<5","<5","<5","0","<5","0","0","0","<5","<5","0","0","0","0","0","0","0","0"
"2689","6911","0","0","<5","0","<5","0","0","0","0","0","0","0","<5","0","0","0","0","<5","<5","0","0","0","0","0","0","0","<5"
"2690","6912","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2691","6913","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","0","0","0","0"
"2692","6915","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2693","6916","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2694","6917","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2695","6918","0","0","0","0","0","0","0","0","0","<5","<5","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2696","6919","0","0","<5","0","0","0","0","0","<5","<5","0","<5","0","<5","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2697","6921","0","0","<5","0","0","0","0","0","0","<5","<5","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","<5","0"
"2698","6922","0","0","<5","0","0","0","0","0","0","0","0","<5","<5","<5","0","0","0","<5","0","0","0","0","0","0","0","0","<5"
"2699","6924","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2700","6926","0","0","<5","0","0","0","0","0","0","<5","<5","0","0","0","0","0","0","<5","<5","0","0","0","0","0","0","0","0"
"2701","6929","0","0","0","0","0","0","0","0","0","<5","<5","<5","<5","0","0","<5","0","<5","0","0","0","0","0","0","0","<5","0"
"2702","6931","0","0","<5","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2703","6932","0","<5","<5","0","0","0","0","0","0","<5","<5","<5","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2704","6933","0","0","5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"2705","6934","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0"
"2706","6935","0","5","<5","0","<5","0","0","0","0","<5","<5","<5","0","0","0","0","0","<5","<5","0","0","0","0","0","0","0","0"
"2707","6936","0","0","<5","0","0","0","0","0","<5","<5","<5","<5","0","<5","0","0","0","<5","0","0","<5","0","0","0","0","0","0"
"2708","6943","0","0","<5","0","0","0","0","0","<5","<5","<5","<5","0","<5","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2709","6944","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2710","6946","0","0","<5","0","0","0","0","0","0","<5","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2711","6947","0","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2712","6951","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2713","6952","0","0","0","0","<5","0","0","0","<5","0","0","<5","<5","<5","0","0","0","<5","0","0","0","0","0","0","0","0","<5"
"2714","6953","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2715","6954","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2716","6955","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","<5","0","0","0","0","0","0","0","0"
"2717","6956","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2718","6957","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2719","6959","0","0","<5","<5","0","0","0","0","<5","<5","<5","9","<5","5","0","0","0","<5","0","0","0","0","0","0","0","0","<5"
"2720","6963","0","0","0","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2721","6964","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2722","6965","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2723","6966","0","0","5","0","0","0","0","0","6","<5","<5","8","0","8","0","0","0","12","0","0","0","0","0","0","0","<5","0"
"2724","6968","0","0","<5","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2725","6969","0","0","<5","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2726","6970","0","0","<5","0","0","0","0","0","<5","0","0","<5","<5","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2727","6979","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2728","6981","0","0","<5","0","0","0","0","0","0","<5","<5","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2729","6982","0","0","0","0","<5","0","0","0","<5","<5","<5","<5","0","<5","<5","<5","0","<5","0","0","0","0","0","0","0","0","0"
"2730","6983","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2731","6985","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0"
"2732","6987","0","0","<5","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2733","6988","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2734","6989","0","0","<5","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2735","6990","0","0","<5","0","<5","0","0","0","<5","6","6","<5","0","<5","0","<5","0","8","0","0","0","0","0","0","0","0","<5"
"2736","6991","0","0","<5","0","<5","0","0","0","0","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2737","6992","0","0","<5","0","<5","0","<5","0","<5","0","0","<5","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2738","6997","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2740","7001","0","0","12","0","0","0","0","0","11","<5","<5","<5","0","<5","0","0","0","11","<5","0","0","0","0","0","0","0","0"
"2741","7002","0","<5","<5","0","<5","0","0","0","<5","0","0","12","12","<5","0","0","0","9","0","0","0","0","0","0","0","7","<5"
"2744","7006","0","0","5","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","5","<5","0","0","0","0","0","0","0","<5"
"2750","7012","0","<5","70","<5","25","0","10","0","39","70","53","62","20","25","6","11","0","148","5","0","0","0","0","<5","<5","5","6"
"2756","7020","0","0","170","<5","43","0","17","0","42","130","83","104","36","40","<5","16","0","265","25","0","0","0","0","0","0","8","8"
"2759","7023","0","0","61","<5","6","0","<5","0","14","24","16","17","<5","13","<5","0","0","83","<5","0","0","0","0","0","0","0","<5"
"2760","7024","0","0","47","0","9","<5","<5","0","6","25","17","21","5","8","0","5","0","64","<5","0","0","0","0","0","0","0","0"
"2762","7026","0","<5","99","<5","30","<5","17","0","40","91","58","55","14","28","<5","18","<5","189","9","<5","0","0","0","<5","0","<5","5"
"2763","7027","0","0","45","0","23","0","14","0","54","25","20","17","5","20","<5","<5","<5","133","<5","0","0","0","0","<5","0","<5","<5"
"2766","7051","0","0","13","0","<5","0","<5","0","6","5","<5","8","<5","<5","0","<5","0","21","<5","0","0","0","0","0","0","0","<5"
"2770","7055","0","0","39","0","8","0","<5","0","9","49","36","27","7","9","<5","5","0","64","<5","0","0","0","0","0","0","<5","<5"
"2775","7117","0","<5","195","<5","32","<5","24","0","65","59","46","68","23","39","<5","9","0","308","16","<5","0","0","0","0","0","<5","<5"
"2776","7119","0","0","<5","0","<5","0","<5","0","<5","<5","<5","<5","<5","0","0","0","0","7","0","0","0","0","0","0","<5","0","0"
"2777","7120","0","<5","330","0","98","<5","50","<5","174","149","105","149","31","90","11","28","<5","630","17","0","0","<5","0","<5","<5","10","<5"
"2778","7139","0","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2780","7150","<5","<5","438","0","77","<5","33","0","136","195","144","182","61","89","14","24","0","680","40","<5","0","<5","0","<5","<5","6","12"
"2781","7155","0","<5","136","0","20","0","7","<5","27","48","30","38","14","23","<5","<5","0","189","31","0","0","<5","0","0","0","<5","<5"
"2782","7162","0","<5","82","<5","11","<5","9","0","20","42","25","22","10","13","<5","<5","0","124","13","0","0","0","0","0","0","0","<5"
"2783","7163","0","0","73","0","7","0","0","0","17","18","13","23","5","14","<5","<5","0","94","7","<5","0","0","0","0","0","0","0"
"2788","7174","0","0","26","0","8","<5","<5","0","12","18","17","18","7","7","<5","5","0","42","0","0","0","0","0","0","0","0","<5"
"2789","7175","0","0","14","0","<5","0","<5","0","10","10","6","12","<5","9","<5","<5","0","33","5","0","0","0","0","0","0","0","<5"
"2790","7176","0","0","14","0","<5","0","<5","0","6","18","15","11","<5","10","<5","<5","0","29","<5","0","0","0","0","0","0","<5","<5"
"2791","7177","<5","0","68","<5","15","0","10","0","30","37","28","28","<5","22","5","<5","0","125","5","0","0","0","0","<5","<5","0","<5"
"2792","7178","0","<5","58","<5","24","0","12","0","28","22","18","24","8","12","<5","<5","0","110","5","0","0","0","0","<5","<5","<5","<5"
"2793","7179","0","0","71","0","12","<5","7","0","28","16","11","24","10","21","<5","<5","0","123","6","0","0","0","0","0","<5","0","<5"
"2794","7180","0","0","42","0","13","0","7","0","14","11","8","13","<5","10","<5","<5","0","72","0","0","0","<5","0","0","0","0","0"
"2795","7182","0","0","68","0","8","0","6","0","28","15","13","16","5","17","0","<5","0","114","<5","0","0","0","0","0","0","<5","<5"
"2796","7183","0","0","5","0","<5","0","0","0","10","<5","<5","<5","<5","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"2797","7184","0","<5","159","<5","44","0","24","0","90","80","57","71","11","57","<5","11","0","317","6","<5","0","<5","0","0","0","<5","<5"
"2798","7185","0","0","18","0","5","0","<5","0","9","12","10","6","<5","<5","<5","6","0","41","0","0","0","0","0","0","0","0","0"
"2799","7186","0","0","32","<5","10","0","8","0","19","13","8","8","<5","<5","<5","<5","0","59","5","0","0","<5","0","0","0","0","<5"
"2800","7187","0","0","24","0","6","0","<5","0","13","9","8","17","8","10","0","<5","0","45","6","0","0","0","0","0","0","<5","0"
"2802","7209","0","0","92","0","18","0","12","0","18","20","13","19","<5","18","<5","<5","0","141","5","0","0","<5","0","<5","0","0","<5"
"2804","7211","0","<5","28","0","12","0","9","0","21","16","10","17","<5","14","<5","<5","0","67","0","0","0","0","0","0","0","<5","0"
"2805","7212","0","0","264","<5","57","<5","31","0","80","133","95","96","23","74","<5","20","0","440","25","<5","0","<5","0","0","<5","<5","8"
"2806","7213","0","0","39","0","14","0","14","0","26","26","19","32","9","32","<5","<5","<5","106","<5","0","0","0","0","<5","0","<5","<5"
"2807","7214","0","<5","100","<5","44","0","32","0","69","50","42","69","16","74","7","5","<5","254","<5","0","0","0","0","0","0","5","<5"
"2813","7252","<5","0","374","<5","85","<5","41","<5","100","146","106","144","35","92","11","12","<5","581","32","<5","0","<5","0","<5","0","8","9"
"2815","7254","0","<5","67","<5","17","<5","12","0","31","40","31","40","11","21","6","<5","<5","135","6","0","0","<5","0","<5","0","<5","<5"
"2816","7255","0","<5","132","<5","11","0","7","0","26","46","27","38","11","26","<5","<5","0","183","28","0","0","0","0","0","0","<5","<5"
"2817","7256","0","0","201","0","14","0","<5","0","30","86","62","53","8","35","<5","10","0","267","34","0","0","<5","0","0","<5","<5","<5"
"2818","7257","0","0","9","0","<5","0","0","0","14","7","<5","18","0","22","<5","<5","0","31","0","0","0","0","0","0","0","<5","0"
"2819","7258","0","0","87","<5","13","0","6","0","19","27","17","24","6","11","0","<5","0","120","12","0","0","<5","0","<5","0","<5","<5"
"2820","7259","0","0","38","<5","19","0","17","0","38","37","23","41","8","24","<5","<5","0","109","<5","0","0","0","0","0","<5","<5","<5"
"2822","7261","0","0","49","0","10","0","8","0","20","21","18","25","8","18","<5","5","<5","90","<5","0","0","0","0","0","0","<5","0"
"2824","7263","0","0","99","<5","26","0","16","0","49","49","40","41","11","36","<5","11","0","203","6","0","0","0","0","<5","<5","<5","<5"
"2825","7264","0","<5","138","<5","29","0","25","0","55","43","34","87","27","63","5","<5","0","248","6","0","0","<5","0","0","0","8","0"
"2826","7265","0","<5","35","0","10","<5","7","0","14","23","17","17","<5","11","<5","6","0","68","<5","0","0","0","0","0","<5","0","<5"
"2827","7267","0","<5","70","<5","15","0","9","0","24","63","48","66","15","33","<5","12","0","132","14","<5","0","0","0","0","<5","8","<5"
"2828","7268","0","0","134","<5","27","0","11","0","36","75","52","73","20","47","6","9","0","212","8","0","0","<5","0","<5","<5","<5","<5"
"2831","7276","0","0","84","<5","26","0","13","0","25","51","33","42","<5","31","<5","8","0","147","<5","0","0","<5","0","0","0","<5","<5"
"2834","7291","0","0","74","<5","11","0","5","0","16","44","37","47","14","15","5","6","0","107","<5","0","0","0","0","0","0","<5","<5"
"2835","7292","0","0","61","0","13","0","<5","0","12","35","24","33","7","13","0","5","0","85","23","0","0","0","0","0","0","<5","<5"
"2838","7302","0","0","195","<5","49","<5","32","0","52","149","116","127","23","65","9","23","0","332","19","<5","0","<5","0","<5","<5","13","8"
"2841","7305","<5","0","195","0","63","0","38","0","103","111","88","114","33","73","11","23","<5","401","7","<5","0","<5","0","<5","<5","8","<5"
"2852","7331","0","<5","80","<5","11","<5","6","<5","13","36","26","27","8","18","<5","<5","0","115","7","0","0","<5","0","0","0","<5","<5"
"2853","7466","0","0","<5","0","<5","0","<5","0","<5","0","0","<5","0","<5","0","0","0","5","0","0","0","0","0","0","0","<5","0"
"2855","7468","0","<5","108","<5","16","<5","7","0","29","47","35","44","<5","28","<5","7","0","161","0","<5","0","0","0","<5","0","<5","<5"
"2858","8001","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0"
"2859","8002","0","0","0","0","0","0","0","0","0","0","0","<5","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","<5"
"2860","8004","0","0","0","0","0","0","0","0","0","0","0","<5","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2861","8006","0","0","0","0","0","0","0","0","0","<5","<5","0","0","<5","0","0","0","<5","0","0","0","0","0","0","0","0","0"
"2862","8009","0","0","<5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","<5","0","0","0","0","0","0","0","0","0"
